step,generator,discriminator
0,0.11186843365430832,1.4287171363830566
1,0.08147536218166351,1.3375965356826782
2,0.07563723623752594,1.3973329067230225
3,0.07758712023496628,0.8102213144302368
4,0.057966530323028564,0.5168663859367371
5,0.04900408908724785,0.2632037401199341
6,0.04691086709499359,0.2508923411369324
7,0.028724543750286102,0.46029242873191833
8,0.04386105388402939,3.273588180541992
9,0.0622902549803257,1.1595253944396973
10,0.06234811991453171,1.5011067390441895
11,0.050329189747571945,1.2269699573516846
12,0.035420916974544525,0.6401964426040649
13,0.03641869127750397,0.5439349412918091
14,0.04344895854592323,0.7483707070350647
15,0.04947870224714279,0.32564809918403625
16,0.05100997909903526,0.2913222908973694
17,0.045128233730793,0.21999481320381165
18,0.0484267994761467,0.17941296100616455
19,0.04045984521508217,0.33805593848228455
20,0.0371512770652771,0.22822871804237366
21,0.04212113469839096,0.20383122563362122
22,0.049718376249074936,0.4109744429588318
23,0.05618824064731598,0.2016289234161377
24,0.047967687249183655,0.3434980809688568
25,0.03926202654838562,0.20037494599819183
26,0.04655056074261665,1.6639177799224854
27,0.06544241309165955,0.27691709995269775
28,0.06575413048267365,1.056982398033142
29,0.0661734864115715,0.36176636815071106
30,0.05371498689055443,0.13844218850135803
31,0.05069573223590851,0.6142103672027588
32,0.06259873509407043,0.21783702075481415
33,0.0605047307908535,0.1838991940021515
34,0.06043337285518646,0.10798943042755127
35,0.05548859387636185,0.1239209771156311
36,0.05964171886444092,0.20126475393772125
37,0.051114074885845184,0.09567107260227203
38,0.050102412700653076,0.13646547496318817
39,0.04644455015659332,0.1247035413980484
40,0.04519161209464073,0.12087801098823547
41,0.03874815255403519,0.18720626831054688
42,0.041744738817214966,0.16802796721458435
43,0.04389297589659691,0.15023250877857208
44,0.04995495826005936,0.11158130317926407
45,0.050988391041755676,0.07455290108919144
46,0.05554157495498657,0.06413647532463074
47,0.05659731477499008,0.06524819135665894
48,0.05697626993060112,0.08613565564155579
49,0.057879842817783356,0.08517562597990036
50,0.05619237571954727,0.09856027364730835
51,0.059083275496959686,0.0982419103384018
52,0.0589553639292717,0.10235525667667389
53,0.06055191159248352,0.11903662979602814
54,0.06060115993022919,0.15034644305706024
55,0.06355474889278412,0.07775275409221649
56,0.06329026818275452,0.07649534195661545
57,0.06472113728523254,0.04732115566730499
58,0.06282088160514832,0.05737994238734245
59,0.06621187925338745,0.060698896646499634
60,0.06515097618103027,0.2089555263519287
61,0.015718849375844002,1.5166800022125244
62,0.030290834605693817,2.43452787399292
63,0.048336148262023926,0.6447401642799377
64,0.0568745918571949,0.0856531411409378
65,0.059440866112709045,0.1842864453792572
66,0.056218817830085754,0.9819860458374023
67,0.05064750462770462,0.44453132152557373
68,0.041095465421676636,0.2792474925518036
69,0.02933470904827118,0.20032021403312683
70,0.025237344205379486,0.6326671838760376
71,0.031352654099464417,0.3910732567310333
72,0.040190260857343674,0.1741068810224533
73,0.04795655980706215,0.09218666702508926
74,0.04785119742155075,0.11472800374031067
75,0.05539216846227646,0.2724877595901489
76,0.053100839257240295,0.09812253713607788
77,0.053774140775203705,0.2253991812467575
78,0.05169057101011276,0.10957226157188416
79,0.048897258937358856,0.06151226907968521
80,0.04347538203001022,0.10779556632041931
81,0.042131535708904266,0.2666839361190796
82,0.05233282223343849,0.30191469192504883
83,0.055590495467185974,0.14548736810684204
84,0.061451464891433716,0.09884966909885406
85,0.06314026564359665,0.08959807455539703
86,0.06263930350542068,0.07850836217403412
87,0.062461405992507935,0.18956832587718964
88,0.059907346963882446,0.04284922033548355
89,0.054634708911180496,0.03804146498441696
90,0.0481121800839901,0.05437062308192253
91,0.04234158620238304,0.07338094711303711
92,0.046503569930791855,0.1849522888660431
93,0.05649479851126671,0.05896393209695816
94,0.06111077591776848,0.03803745657205582
95,0.06471959501504898,0.02708602324128151
96,0.0660642758011818,0.027868138626217842
97,0.06245938688516617,0.0679660513997078
98,0.06551876664161682,0.05518905818462372
99,0.05985278636217117,0.06397492438554764
100,0.07168871909379959,3.6413943767547607
101,0.06432460248470306,2.8061769008636475
102,0.045166950672864914,0.16474387049674988
103,0.03988398611545563,0.3233296275138855
104,0.051825664937496185,0.8268362879753113
105,0.0665847510099411,0.20515240728855133
106,0.06120229884982109,0.1794150173664093
107,0.0528717041015625,0.34057751297950745
108,0.03920832276344299,0.5391427874565125
109,0.037742629647254944,0.4478042423725128
110,0.04082255810499191,0.7896732091903687
111,0.0579899363219738,0.4062248468399048
112,0.04726409167051315,0.452595055103302
113,0.040988948196172714,0.3696666359901428
114,0.04849054291844368,0.3820434510707855
115,0.045697614550590515,0.9227182269096375
116,0.06500440835952759,0.18571841716766357
117,0.06035301834344864,0.4198896586894989
118,0.06285881996154785,0.3351673185825348
119,0.04951171576976776,0.23489803075790405
120,0.04812147840857506,0.13714975118637085
121,0.05053165182471275,0.2783908247947693
122,0.06379395723342896,0.3419172167778015
123,0.07542839646339417,0.07206593453884125
124,0.0778220146894455,0.046548083424568176
125,0.07261508703231812,0.050037018954753876
126,0.07504349946975708,0.09966468065977097
127,0.07523893564939499,0.0832396000623703
128,0.07063216716051102,0.09713348746299744
129,0.06593111902475357,0.1812112033367157
130,0.06418083608150482,0.04457496851682663
131,0.060459692031145096,0.040115173906087875
132,0.05304107815027237,0.03399987518787384
133,0.049714215099811554,0.04122842103242874
134,0.05028015747666359,0.3241608142852783
135,0.05527276173233986,0.12337014079093933
136,0.06319604068994522,0.040061093866825104
137,0.06576204299926758,0.0431390255689621
138,0.06879334896802902,0.10370136052370071
139,0.07024063915014267,0.06463678926229477
140,0.0687234178185463,0.21736866235733032
141,0.05906320735812187,0.03595401346683502
142,0.050258148461580276,0.14142246544361115
143,0.07765711843967438,1.0690065622329712
144,0.08299821615219116,0.22938385605812073
145,0.06936746090650558,3.0058813095092773
146,0.058889858424663544,0.9117317199707031
147,0.04168765991926193,0.057181358337402344
148,0.02836141362786293,0.2711605727672577
149,0.023965641856193542,0.7921676635742188
150,0.0327148474752903,0.6032795310020447
151,0.03924793377518654,0.2958981692790985
152,0.043518342077732086,0.18077875673770905
153,0.052427738904953,0.06992670893669128
154,0.05890520289540291,0.031305234879255295
155,0.06225248798727989,0.04207168519496918
156,0.06550783663988113,0.03892751410603523
157,0.06833852082490921,0.153870090842247
158,0.07030482590198517,0.16884735226631165
159,0.06837162375450134,0.07824694365262985
160,0.06672816723585129,0.09318488836288452
161,0.06336503475904465,0.046517521142959595
162,0.059182312339544296,0.029463626444339752
163,0.05271826684474945,0.0349077507853508
164,0.04841987043619156,0.09756629168987274
165,0.05393797904253006,0.14324672520160675
166,0.06831175088882446,0.24103854596614838
167,0.07671764492988586,0.04914362356066704
168,0.07445362210273743,0.1314433366060257
169,0.07758037745952606,0.03451214358210564
170,0.06904984265565872,0.23673951625823975
171,0.04240778833627701,0.7084025740623474
172,0.050687260925769806,1.3086258172988892
173,0.06837520748376846,0.48532575368881226
174,0.07419903576374054,0.03191416710615158
