step,generator,discriminator
0,42.29038619995117,0.7168417572975159
1,34.94322204589844,1.103332281112671
2,31.21504783630371,1.0644183158874512
3,28.980762481689453,0.9856735467910767
4,25.849729537963867,0.8493283987045288
5,23.685832977294922,0.7372381687164307
6,22.5466251373291,0.7131150960922241
7,20.2811222076416,0.720394492149353
8,20.410152435302734,0.7285811901092529
9,19.848459243774414,0.7072234153747559
10,18.163105010986328,0.693878173828125
11,17.265769958496094,0.6964007616043091
12,16.45604133605957,0.6899865865707397
13,15.732569694519043,0.6847043037414551
14,15.431395530700684,0.6845386028289795
15,14.324614524841309,0.6831153631210327
16,14.912055015563965,0.6726915240287781
17,14.178257942199707,0.6558125615119934
18,14.529264450073242,0.6927139163017273
19,13.772007942199707,0.6913185119628906
20,12.947121620178223,0.6885610818862915
21,12.564346313476562,0.6886923313140869
22,13.271242141723633,0.6517502069473267
23,11.951361656188965,0.672897219657898
24,12.02630615234375,0.6673600077629089
25,10.978948593139648,0.6564364433288574
26,11.011934280395508,0.6491409540176392
27,10.911905288696289,0.6244736909866333
28,10.65090560913086,0.5960947275161743
29,10.499117851257324,0.6290066242218018
30,10.064038276672363,0.6563663482666016
31,9.708295822143555,0.6773847937583923
32,10.804694175720215,0.5957527160644531
33,9.982644081115723,0.5841193199157715
34,9.686907768249512,0.6378803253173828
35,9.448928833007812,0.5906976461410522
36,9.090131759643555,0.5631216764450073
37,9.17150592803955,0.5424325466156006
38,8.900432586669922,0.519753634929657
39,9.00761890411377,0.524544358253479
40,8.255084991455078,0.6630629897117615
41,9.364909172058105,0.5266242027282715
42,8.554882049560547,0.5203917026519775
43,8.282904624938965,0.5258420705795288
44,8.29954719543457,0.5851638913154602
45,8.352560997009277,0.5144925117492676
46,7.949174880981445,0.5769432187080383
47,8.290900230407715,0.5379020571708679
48,8.321063041687012,0.597949743270874
49,8.432398796081543,0.649925172328949
50,7.928773880004883,0.5943156480789185
51,7.83165979385376,0.5463478565216064
52,7.900592803955078,0.5567331314086914
53,8.031953811645508,0.5005400776863098
54,7.903317451477051,0.5089733004570007
55,8.141375541687012,0.5403057336807251
56,7.624787330627441,0.5693665742874146
57,8.002487182617188,0.8926125764846802
58,7.688093185424805,0.6480119228363037
59,7.979615211486816,0.6839114427566528
60,7.997804641723633,0.6325730085372925
61,7.493633270263672,0.5840080976486206
62,7.453060150146484,0.5834347009658813
63,8.024094581604004,0.5137662887573242
64,7.633553504943848,0.573211669921875
65,7.616570472717285,0.48893773555755615
66,8.049222946166992,0.5327790975570679
67,7.721438884735107,0.48949575424194336
68,7.550137519836426,0.40968799591064453
69,7.834840774536133,0.43699705600738525
70,7.37091064453125,0.44674748182296753
71,7.76593542098999,0.47460371255874634
72,7.61191463470459,0.4664367437362671
73,7.796365737915039,0.5239905118942261
74,7.3294997215271,0.5737488269805908
75,6.916027545928955,0.6062694787979126
76,7.39675760269165,0.483623743057251
77,7.388739109039307,0.45997896790504456
78,7.248392105102539,0.4358077049255371
79,7.565420150756836,0.42701256275177
80,7.374331474304199,0.3757084012031555
81,7.204003810882568,0.4553449749946594
82,7.352655410766602,0.382251113653183
83,7.446589469909668,0.4268714487552643
84,6.972497940063477,0.4950009286403656
85,7.529256343841553,0.42654553055763245
86,7.476937770843506,0.38025593757629395
87,7.213391304016113,0.38762131333351135
88,7.229207992553711,0.4462210237979889
89,7.049274444580078,0.4438822865486145
90,7.130382061004639,0.5218583345413208
91,7.771908283233643,0.4421845078468323
92,7.423682689666748,0.37483346462249756
93,7.024769306182861,0.47164472937583923
94,7.31875467300415,0.34639036655426025
95,7.583625793457031,0.41310974955558777
96,7.551468849182129,0.4129117429256439
97,7.518413543701172,0.5190017223358154
98,7.346638202667236,0.37368807196617126
99,7.060666561126709,0.3381214737892151
100,7.1779890060424805,0.3555372953414917
101,7.3235182762146,0.3227924406528473
102,7.519538879394531,0.3460226058959961
103,7.027637958526611,0.36416947841644287
104,6.833619117736816,0.3187679648399353
105,6.531747341156006,0.3246207535266876
106,7.150386333465576,0.36405694484710693
107,7.378705024719238,0.38027289509773254
108,6.785908222198486,0.3027821183204651
109,7.064670562744141,0.3228739798069
110,7.108942985534668,0.31506532430648804
111,6.885005474090576,0.3078232407569885
112,7.209263801574707,0.29247578978538513
113,7.094148635864258,0.27252644300460815
114,7.240414619445801,0.4541662633419037
115,7.283507347106934,0.3499305248260498
116,6.773552417755127,0.337863564491272
117,7.118645191192627,0.3525429368019104
118,6.696824073791504,0.39093726873397827
119,7.116819858551025,0.3890157639980316
120,6.815546989440918,0.46897414326667786
121,6.8093390464782715,0.6232694387435913
122,6.888874053955078,0.3893015384674072
123,7.140502452850342,0.3952016234397888
124,6.833290100097656,0.29356375336647034
125,6.861737251281738,0.2812599241733551
126,6.695776462554932,0.28386390209198
127,7.167323112487793,0.2526662051677704
128,7.001341819763184,0.26473814249038696
129,6.657866954803467,0.2935367524623871
130,6.484708309173584,0.24619826674461365
131,6.783370494842529,0.28486964106559753
132,6.742570400238037,0.3005320429801941
133,6.441823959350586,0.2981739640235901
134,6.93338680267334,0.2772461175918579
135,6.101408004760742,0.30658626556396484
136,7.075076580047607,0.3437032103538513
137,6.8756513595581055,0.41599971055984497
138,6.398256778717041,0.5560640096664429
139,6.736268043518066,0.6806067824363708
140,6.717140197753906,0.5745905637741089
141,6.755465984344482,0.5410649180412292
142,6.544897079467773,0.49749070405960083
143,6.460378170013428,0.4845532476902008
144,6.644164562225342,0.5387251377105713
145,6.958949565887451,0.5790578126907349
146,7.128682613372803,0.6829695105552673
147,6.558686256408691,0.5284956693649292
148,6.562915325164795,0.4876609444618225
149,6.944218158721924,0.3666499853134155
150,6.538894176483154,0.4521181583404541
151,6.6528000831604,0.27957165241241455
152,6.5659003257751465,0.46098068356513977
153,7.265529155731201,0.27210739254951477
154,6.795344352722168,0.29440489411354065
155,7.088115692138672,0.23985429108142853
156,7.108710765838623,0.25447171926498413
157,6.341047763824463,0.22345727682113647
158,6.7734761238098145,0.20023515820503235
159,6.355856418609619,0.27380943298339844
160,6.476661682128906,0.19626566767692566
161,6.618947505950928,0.2306002378463745
162,6.53931188583374,0.2088422030210495
163,6.784938335418701,0.1692570298910141
164,6.1549601554870605,0.17571775615215302
165,6.790658950805664,0.1688602864742279
166,6.69228458404541,0.20468968152999878
167,6.866058826446533,0.22773529589176178
168,7.09852409362793,0.2120368629693985
169,6.3190131187438965,0.16227099299430847
170,6.71286153793335,0.1656358540058136
171,6.686254501342773,0.23486857116222382
172,6.729836940765381,0.17196476459503174
173,6.558243751525879,0.20714199542999268
174,6.3184661865234375,0.19120991230010986
175,6.4613728523254395,0.2091393917798996
176,6.531304359436035,0.1873539537191391
177,6.470908164978027,0.3453335464000702
178,6.306811332702637,0.3405801057815552
179,6.73059606552124,0.37791651487350464
180,6.531018257141113,0.38916444778442383
181,6.378408432006836,0.3109602928161621
182,6.517104625701904,0.2596723139286041
183,6.646193504333496,0.324917197227478
184,6.518868923187256,0.22362470626831055
185,6.303470611572266,0.17481032013893127
186,6.481610298156738,0.29723066091537476
187,6.549611568450928,0.20852263271808624
188,5.993121147155762,0.18980690836906433
189,6.166423797607422,0.15536832809448242
190,6.516005992889404,0.15746235847473145
191,6.384782314300537,0.17759671807289124
192,6.355376720428467,0.13934728503227234
193,6.744338512420654,0.16647225618362427
194,6.861156940460205,0.18505246937274933
195,6.730695724487305,0.1455586701631546
