step,loss
157,0.012616815976798534
158,0.011960966512560844
159,0.011270026676356792
160,0.009915153495967388
161,0.011589013040065765
162,0.010152162984013557
163,0.011591315269470215
164,0.011311156675219536
165,0.009831965900957584
166,0.011085683479905128
167,0.01015632413327694
168,0.011416420340538025
169,0.012005227617919445
170,0.009197309613227844
171,0.011026136577129364
172,0.010442445054650307
173,0.011154301464557648
174,0.010873381048440933
175,0.01000354252755642
176,0.011018107645213604
177,0.011377215385437012
178,0.01081325113773346
179,0.010376673191785812
180,0.011276784352958202
181,0.009505700320005417
182,0.010609252378344536
183,0.010717558674514294
184,0.011140468530356884
185,0.010238904505968094
186,0.009569204412400723
187,0.011370161548256874
188,0.010210487060248852
189,0.009393589571118355
190,0.010418342426419258
191,0.010641785338521004
192,0.010781369172036648
193,0.010681952349841595
194,0.010894778184592724
195,0.012028354220092297
196,0.008501353673636913
197,0.01138997357338667
198,0.011361736804246902
199,0.011388832703232765
200,0.011293945834040642
201,0.011087439022958279
202,0.010606272146105766
203,0.012538401409983635
204,0.011121183633804321
205,0.010396785102784634
206,0.009456216357648373
207,0.011367766186594963
208,0.009930115193128586
209,0.010822451673448086
210,0.010268078185617924
211,0.010340040549635887
212,0.009154352359473705
213,0.011452235281467438
214,0.0099561158567667
215,0.00902192946523428
216,0.010243537835776806
217,0.009632425382733345
218,0.00981079414486885
219,0.009607242420315742
220,0.01175584178417921
221,0.011266341432929039
222,0.011949434876441956
223,0.012404290959239006
224,0.010928850620985031
225,0.010439110919833183
226,0.010912369005382061
227,0.00988250132650137
228,0.01121239922940731
229,0.010417747311294079
230,0.009612588211894035
231,0.011333263479173183
232,0.011418759822845459
233,0.009632299654185772
234,0.009967966005206108
235,0.01159796305000782
236,0.010927945375442505
237,0.009842241182923317
238,0.009991063736379147
239,0.009714363142848015
240,0.009815417230129242
241,0.00893054436892271
242,0.011456012725830078
243,0.01094396784901619
244,0.009642735123634338
245,0.009168153628706932
246,0.010665195994079113
247,0.009951628744602203
248,0.009802039712667465
249,0.0092282360419631
250,0.010678841732442379
251,0.01155397854745388
252,0.009965213015675545
253,0.008696014061570168
254,0.009024368599057198
255,0.010909060016274452
256,0.010380269959568977
257,0.009751121513545513
258,0.009592047892510891
259,0.010611919686198235
260,0.00829803105443716
261,0.009107636287808418
262,0.011108683422207832
263,0.011174413375556469
264,0.010157538577914238
265,0.008755037561058998
266,0.009978833608329296
267,0.01013882178813219
268,0.008403151296079159
269,0.010318121872842312
270,0.010736202821135521
271,0.010538066737353802
272,0.01004280336201191
273,0.00897226482629776
274,0.008881038054823875
275,0.010249212384223938
276,0.00917272362858057
277,0.009911878034472466
278,0.009934578090906143
279,0.009721504524350166
280,0.009271245449781418
281,0.009421213530004025
282,0.010623577050864697
283,0.009140202775597572
284,0.009526404552161694
285,0.00858941487967968
286,0.010212790220975876
287,0.010749283246695995
288,0.009328823536634445
289,0.010006355121731758
290,0.009431106969714165
291,0.010971011593937874
292,0.009266754612326622
293,0.01150320004671812
294,0.010531153529882431
295,0.008846465498209
296,0.010825438424944878
297,0.010332880541682243
298,0.009353691712021828
299,0.010273708030581474
300,0.008911320939660072
301,0.00945589505136013
302,0.010704932734370232
303,0.010419415310025215
304,0.00792444683611393
305,0.009523256681859493
306,0.008214345201849937
307,0.01144946925342083
308,0.00983535684645176
309,0.009462076239287853
310,0.010744882747530937
311,0.009177643805742264
312,0.010451789014041424
313,0.007965987548232079
314,0.009285340085625648
315,0.00978158414363861
316,0.010082416236400604
317,0.00959674920886755
318,0.007565874606370926
319,0.009137713350355625
320,0.008905455470085144
321,0.00921985600143671
322,0.01007350068539381
323,0.009852666407823563
324,0.01007271558046341
325,0.008805687539279461
326,0.009710775688290596
327,0.00912476610392332
328,0.008997688069939613
329,0.00757947564125061
330,0.008904809132218361
331,0.009081734344363213
332,0.009547058492898941
333,0.008673792704939842
334,0.009211004711687565
335,0.010571440681815147
336,0.00900602899491787
337,0.009195875376462936
338,0.010285329073667526
339,0.010294835083186626
340,0.00937902182340622
341,0.00904618389904499
342,0.010241659358143806
343,0.010455973446369171
344,0.009134551510214806
345,0.008988035842776299
346,0.009558023884892464
347,0.009472405537962914
348,0.008890303783118725
349,0.008497626520693302
350,0.00968282949179411
351,0.009062934666872025
352,0.009423877112567425
353,0.00836663506925106
354,0.008997649885714054
355,0.009663740172982216
356,0.011947757564485073
357,0.00917966291308403
358,0.008332900702953339
359,0.008608972653746605
360,0.009083840996026993
361,0.010689234361052513
362,0.010270001366734505
363,0.008247113786637783
364,0.009622114710509777
365,0.010210088454186916
366,0.009148462675511837
367,0.009280027821660042
368,0.008704297244548798
369,0.00859634019434452
370,0.008340874686837196
371,0.009941855445504189
372,0.010446680709719658
373,0.00942735280841589
374,0.009137938730418682
375,0.010088483802974224
376,0.00984157994389534
377,0.008759154938161373
378,0.009315330535173416
379,0.009039677679538727
380,0.008153663016855717
381,0.009012597613036633
382,0.007679401896893978
383,0.00851546972990036
384,0.010280412621796131
385,0.009549958631396294
386,0.009539018385112286
387,0.008911139331758022
388,0.010179388336837292
389,0.008169418200850487
390,0.00839294120669365
391,0.008384160697460175
392,0.007288220338523388
393,0.009064096957445145
394,0.009200884960591793
395,0.009704269468784332
396,0.009834431111812592
397,0.009458324871957302
398,0.009993653744459152
399,0.009041156619787216
400,0.007704799994826317
401,0.00902108009904623
402,0.009264952503144741
403,0.010463285259902477
404,0.009084567427635193
405,0.010004482232034206
406,0.008815227076411247
407,0.009600222110748291
408,0.009845742024481297
409,0.009743711911141872
410,0.009194700978696346
411,0.010379308834671974
412,0.008763361722230911
413,0.008651401847600937
414,0.007852890528738499
415,0.009535769000649452
416,0.008398685604333878
417,0.009368768893182278
418,0.009666097350418568
419,0.008887662552297115
420,0.008478312753140926
421,0.00874026957899332
422,0.0087458910420537
423,0.009426846168935299
424,0.009147918783128262
425,0.009067762643098831
426,0.009227077476680279
427,0.009127001278102398
428,0.008392566815018654
429,0.010049831122159958
430,0.010021839290857315
431,0.009086286649107933
432,0.009490758180618286
433,0.009405013173818588
434,0.009315339848399162
435,0.01025036908686161
436,0.008116202428936958
437,0.009509594179689884
438,0.00855972245335579
439,0.010479471646249294
440,0.009013643488287926
441,0.00896258745342493
442,0.007953869178891182
443,0.008000845089554787
444,0.008385945111513138
445,0.009389405138790607
446,0.00899326428771019
447,0.008850637823343277
448,0.008407589048147202
449,0.008306123316287994
450,0.00875220075249672
451,0.009451976045966148
452,0.011422376148402691
453,0.007692269049584866
454,0.008969081565737724
455,0.00873936153948307
456,0.008433101698756218
457,0.010190686210989952
458,0.008502036333084106
459,0.009887727908790112
460,0.008674001321196556
461,0.010074807330965996
462,0.009687661193311214
463,0.009041269309818745
464,0.008669499307870865
465,0.00885053351521492
466,0.009196926839649677
467,0.008519849739968777
468,0.007774878293275833
469,0.007884934544563293
470,0.00805007852613926
471,0.009036791510879993
472,0.00853066798299551
473,0.010920045897364616
474,0.009623061865568161
475,0.008244567550718784
476,0.008932429365813732
477,0.00711151584982872
478,0.00853522215038538
479,0.009037952870130539
480,0.01016908884048462
481,0.009006422013044357
482,0.008786845952272415
483,0.008974505588412285
484,0.007526453584432602
485,0.008280843496322632
486,0.008397973142564297
487,0.00849934946745634
488,0.008643701672554016
489,0.008576760068535805
490,0.009808901697397232
491,0.009559419006109238
492,0.009210022166371346
493,0.008968749083578587
494,0.008005604147911072
495,0.007707738317549229
496,0.008737586438655853
497,0.00940701737999916
498,0.009848096407949924
499,0.007737817242741585
500,0.010025599971413612
501,0.010852454230189323
502,0.009604448452591896
503,0.00843573734164238
504,0.009517613798379898
505,0.008087861351668835
506,0.007833750918507576
507,0.007305418606847525
508,0.008475899696350098
509,0.008217817172408104
510,0.00894837360829115
511,0.009932389482855797
512,0.007992822676897049
513,0.00897793285548687
514,0.00949923787266016
515,0.008933707140386105
516,0.010922562330961227
517,0.010413686744868755
518,0.008041372522711754
519,0.008440721780061722
520,0.00899503193795681
521,0.00925370492041111
522,0.010010987520217896
523,0.008591929450631142
524,0.009159773588180542
525,0.008443750441074371
526,0.008337423205375671
527,0.008596421219408512
528,0.008701147511601448
529,0.008915710262954235
530,0.009073130786418915
531,0.007863740436732769
532,0.007655642926692963
533,0.00882040150463581
534,0.008356008678674698
535,0.00808693841099739
536,0.009604699909687042
537,0.007842649705708027
538,0.010211920365691185
539,0.009241278283298016
540,0.008739160373806953
541,0.008374554105103016
542,0.010055014863610268
543,0.008713753893971443
544,0.008125567808747292
545,0.008276257663965225
546,0.007467607036232948
547,0.008759049698710442
548,0.008355198428034782
549,0.008430748246610165
550,0.009807348251342773
551,0.007842089049518108
552,0.008909691125154495
553,0.009421447291970253
554,0.008680536411702633
555,0.007855946198105812
556,0.007975072599947453
557,0.008097963407635689
558,0.00870131142437458
559,0.009368488565087318
560,0.009622417390346527
561,0.008341582491993904
562,0.00818032119423151
563,0.008655961602926254
564,0.008911076001822948
565,0.00797306653112173
566,0.006826353725045919
567,0.010199498385190964
568,0.010021356865763664
569,0.008278066292405128
570,0.008581671863794327
571,0.009362482465803623
572,0.008067130111157894
573,0.008081740699708462
574,0.007573574781417847
575,0.008318834006786346
576,0.008405743166804314
577,0.008052829653024673
578,0.009253742173314095
579,0.00999366119503975
580,0.007989439181983471
581,0.00882754847407341
582,0.009256883524358273
583,0.008493911474943161
584,0.00860586203634739
585,0.007749163545668125
586,0.009421253576874733
587,0.009729977697134018
588,0.007595839910209179
589,0.008156737312674522
590,0.008027974516153336
591,0.008818494156002998
592,0.007710406091064215
593,0.007448035292327404
594,0.00839230790734291
595,0.008709832094609737
596,0.009643825702369213
597,0.008463997393846512
598,0.007976539433002472
599,0.008088026195764542
600,0.009006704203784466
601,0.008394593372941017
602,0.008131659589707851
603,0.008903897367417812
604,0.009660492651164532
605,0.007504615467041731
606,0.007116540335118771
607,0.007423482835292816
608,0.007213934324681759
609,0.008164521306753159
610,0.00817357562482357
611,0.008985704742372036
612,0.008101231418550014
613,0.008333548903465271
614,0.008093505166471004
615,0.010044228285551071
616,0.0085991732776165
617,0.008449390530586243
618,0.008788712322711945
619,0.008910957723855972
620,0.008062034845352173
621,0.008016053587198257
622,0.007842259481549263
623,0.007689296267926693
624,0.0073745655827224255
625,0.009617692790925503
626,0.00796220451593399
627,0.008587846532464027
628,0.009794073179364204
629,0.009068839251995087
630,0.008493968285620213
631,0.008541211485862732
632,0.007633823901414871
633,0.00862191803753376
634,0.00948064960539341
635,0.01031859777867794
636,0.008218915201723576
637,0.0096027422696352
638,0.007838495075702667
639,0.008939005434513092
640,0.00863838940858841
641,0.007514524273574352
642,0.009296651929616928
643,0.009116802364587784
644,0.009346479550004005
645,0.008295310661196709
646,0.008103880099952221
647,0.008137835189700127
648,0.0072415354661643505
649,0.007959675043821335
650,0.00791559275239706
651,0.008599866181612015
652,0.007959773764014244
653,0.007773507386445999
654,0.0074162594974040985
655,0.009019667282700539
656,0.0090863686054945
657,0.007946241647005081
658,0.008223885670304298
659,0.009309406392276287
660,0.008015722036361694
661,0.008970364928245544
662,0.009894857183098793
663,0.008058147504925728
664,0.007885987870395184
665,0.008877203799784184
666,0.007584625389426947
667,0.008990603499114513
668,0.008650898933410645
669,0.008025586605072021
670,0.006848543416708708
671,0.007403806783258915
672,0.0075929053127765656
673,0.006742294877767563
674,0.008362915366888046
675,0.008082419633865356
676,0.007496772333979607
677,0.008438460528850555
678,0.008744537830352783
679,0.008186355233192444
680,0.008412403985857964
681,0.007495169993489981
682,0.007654500659555197
683,0.008894084021449089
684,0.008373863063752651
685,0.008407866582274437
686,0.006825815420597792
687,0.007804568391293287
688,0.008050675503909588
689,0.009013551287353039
690,0.007459541782736778
691,0.00894090160727501
692,0.008605562150478363
693,0.009189548902213573
694,0.0075724124908447266
695,0.00743951415643096
696,0.007979544810950756
697,0.0066697001457214355
698,0.007887735962867737
699,0.008148889988660812
700,0.008038814179599285
701,0.009926704689860344
702,0.008520360104739666
703,0.008892476558685303
704,0.007307037711143494
705,0.008403203450143337
706,0.007621343247592449
707,0.008520166389644146
708,0.007721158675849438
709,0.008660188876092434
710,0.008080873638391495
711,0.008246159180998802
712,0.008054841309785843
713,0.008595334365963936
714,0.008476050570607185
715,0.007467854768037796
716,0.008418407291173935
717,0.008528394624590874
718,0.009979489259421825
719,0.00791306234896183
720,0.007779317907989025
721,0.009581852704286575
722,0.008933565579354763
723,0.008170755580067635
724,0.009588941931724548
725,0.007435047533363104
726,0.007922201417386532
727,0.0078016966581344604
728,0.007672368548810482
729,0.009295715019106865
730,0.0068490169942379
731,0.0080609992146492
732,0.00817909650504589
733,0.007237663492560387
734,0.007638054899871349
735,0.006154933478683233
736,0.007509463466703892
737,0.008090395480394363
738,0.007355810608714819
739,0.007401862647384405
740,0.009102391079068184
741,0.009195711463689804
742,0.007118077948689461
743,0.007900161668658257
744,0.007501890417188406
745,0.007353375665843487
746,0.00862128660082817
747,0.007882371544837952
748,0.00795997679233551
749,0.008086073212325573
750,0.007743219844996929
751,0.007644704543054104
752,0.007830819115042686
753,0.008127684704959393
754,0.008925958536565304
755,0.009109992533922195
756,0.006818452384322882
757,0.007735391613095999
758,0.008495712652802467
759,0.009173750877380371
760,0.007472721394151449
761,0.008496124297380447
762,0.00794845912605524
763,0.009464580565690994
764,0.007956905290484428
765,0.007339327596127987
766,0.008352382108569145
767,0.0074748387560248375
768,0.008315425366163254
769,0.007971973158419132
770,0.008222555741667747
771,0.008334758691489697
772,0.008227728307247162
773,0.008611822500824928
774,0.009311685338616371
775,0.006859955843538046
776,0.007206883281469345
777,0.006842989474534988
778,0.007509678602218628
779,0.006971532013267279
780,0.007961967960000038
781,0.007219636347144842
782,0.007691025733947754
783,0.008343921974301338
784,0.00900464877486229
785,0.01023311447352171
786,0.008448587730526924
787,0.008462255820631981
788,0.009236149489879608
789,0.008562467060983181
790,0.009165497496724129
791,0.008926496841013432
792,0.008201430551707745
793,0.008496950380504131
794,0.008404979482293129
795,0.008056415244936943
796,0.007941054180264473
797,0.008396759629249573
798,0.007963246665894985
799,0.007652275264263153
800,0.006813232786953449
801,0.00836903601884842
802,0.007782874628901482
803,0.008462527766823769
804,0.007821103557944298
805,0.008240003138780594
806,0.008073045872151852
807,0.008653402328491211
808,0.009560337290167809
809,0.008343350142240524
810,0.0074040573090314865
811,0.007546192966401577
812,0.006619415245950222
813,0.007914876565337181
814,0.008758033625781536
815,0.008131386712193489
816,0.00761215528473258
817,0.008545326068997383
818,0.009015697985887527
819,0.009156357496976852
820,0.006861234083771706
821,0.007374394219368696
822,0.0077946921810507774
823,0.008168026804924011
824,0.0063112350180745125
825,0.008056070655584335
826,0.008039236068725586
827,0.007595431990921497
828,0.00730359461158514
829,0.009426948614418507
830,0.008454260416328907
831,0.00983517337590456
832,0.008722232654690742
833,0.008649233728647232
834,0.007753643207252026
835,0.007021842058748007
836,0.008500593714416027
837,0.008404254913330078
838,0.007869257591664791
839,0.008083204738795757
840,0.009680492803454399
841,0.007606777362525463
842,0.007987340912222862
843,0.008998656645417213
844,0.008516980335116386
845,0.00843296479433775
846,0.008660579100251198
847,0.008806975558400154
848,0.00851394422352314
849,0.008695365861058235
850,0.008361641317605972
851,0.009237296879291534
852,0.007112981751561165
853,0.008216334506869316
854,0.008064406923949718
855,0.00816008634865284
856,0.009403238072991371
857,0.008767353370785713
858,0.009189924225211143
859,0.009450591169297695
860,0.007270612753927708
861,0.007619468029588461
862,0.007144671864807606
863,0.007697844412177801
864,0.007922828197479248
865,0.008348997682332993
866,0.00747925927862525
867,0.00747331976890564
868,0.007476478815078735
869,0.007773918099701405
870,0.00828104093670845
871,0.007677714806050062
872,0.007836997509002686
873,0.009206308983266354
874,0.008144029416143894
875,0.008236260153353214
876,0.008098873309791088
877,0.007480110973119736
878,0.008057573810219765
879,0.007630323059856892
880,0.007168089970946312
881,0.00815565139055252
882,0.007582115940749645
883,0.008955251425504684
884,0.007853029295802116
885,0.008342488668859005
886,0.007863260805606842
887,0.008804747834801674
888,0.008354275487363338
889,0.00858212634921074
890,0.007092979736626148
891,0.008891397155821323
892,0.008623380213975906
893,0.007694303058087826
894,0.008568448014557362
895,0.006877838633954525
896,0.008521618321537971
897,0.007209188304841518
898,0.006968603935092688
899,0.008510099723935127
900,0.007599417120218277
901,0.007887829095125198
902,0.007414297200739384
903,0.007313545793294907
904,0.006944991648197174
905,0.0073205395601689816
906,0.007908511906862259
907,0.0080817099660635
908,0.007488220930099487
909,0.008278965018689632
910,0.007614674977958202
911,0.006895781960338354
912,0.006935461424291134
913,0.007277873810380697
914,0.007585564162582159
915,0.008145643398165703
916,0.007837723940610886
917,0.008695904165506363
918,0.007737437263131142
919,0.008013587445020676
920,0.009238148108124733
921,0.007812763564288616
922,0.007912077009677887
923,0.006546230521053076
924,0.0073345983400940895
925,0.007751754485070705
926,0.008781015872955322
927,0.007420729845762253
928,0.007586131803691387
929,0.009657450951635838
930,0.007411155849695206
931,0.008103884756565094
932,0.008547259494662285
933,0.008305753581225872
934,0.008106663823127747
935,0.009780284017324448
936,0.008817410096526146
937,0.008480636402964592
938,0.007384099066257477
939,0.007767883129417896
940,0.0076363771222531796
941,0.0073869782499969006
942,0.008023231290280819
943,0.00756102753803134
944,0.006567105650901794
945,0.008946928195655346
946,0.008429650217294693
947,0.007441222667694092
948,0.009068051353096962
949,0.00840103067457676
950,0.007083290722221136
951,0.008311264216899872
952,0.008909677155315876
953,0.007973728701472282
954,0.008537011221051216
955,0.007748785894364119
956,0.007799097802489996
957,0.010084915906190872
958,0.007563143037259579
959,0.009057960473001003
960,0.0072179436683654785
961,0.008455203846096992
962,0.007986321114003658
963,0.008081498555839062
964,0.007821531035006046
965,0.008557135239243507
966,0.007467559538781643
967,0.007654739078134298
968,0.006945277564227581
969,0.00734399538487196
970,0.008013640530407429
971,0.008666384033858776
972,0.007790544535964727
973,0.006771077401936054
974,0.009416128508746624
975,0.008015278726816177
976,0.008321169763803482
977,0.007553839590400457
978,0.0076192086562514305
979,0.00914888083934784
980,0.009043248370289803
981,0.008034458383917809
982,0.007066808640956879
983,0.007349754683673382
984,0.00789830181747675
985,0.007621936034411192
986,0.007744425442069769
987,0.008534977212548256
988,0.009252971038222313
989,0.008670082315802574
990,0.008070895448327065
991,0.007592096924781799
992,0.00821861531585455
993,0.007790682837367058
994,0.008933888748288155
995,0.00783238559961319
996,0.00837324932217598
997,0.007842330262064934
998,0.008058471605181694
999,0.007648913189768791
1000,0.008574537001550198
1001,0.007275957614183426
1002,0.006244925316423178
1003,0.008278679102659225
1004,0.00736202672123909
1005,0.006880803965032101
1006,0.008342672139406204
1007,0.008007077500224113
1008,0.007642306387424469
1009,0.007357415743172169
1010,0.008438278920948505
1011,0.00792706198990345
1012,0.008142566308379173
1013,0.007020202931016684
1014,0.007983081042766571
1015,0.00798222329467535
1016,0.008816073648631573
1017,0.007775752805173397
1018,0.008641494438052177
1019,0.009664863348007202
1020,0.008616896346211433
1021,0.008386129513382912
1022,0.008132416754961014
1023,0.007560208439826965
1024,0.006949090864509344
1025,0.006219416856765747
1026,0.008273238316178322
1027,0.00767234992235899
1028,0.007779640611261129
1029,0.008133575320243835
1030,0.009694376960396767
1031,0.008221250027418137
1032,0.008499883115291595
1033,0.006986579857766628
1034,0.007341982331126928
1035,0.006926204077899456
1036,0.006327038165181875
1037,0.008243097923696041
1038,0.008491660468280315
1039,0.00810796394944191
1040,0.007741447072476149
1041,0.006836609449237585
1042,0.008147391490638256
1043,0.008268277160823345
1044,0.00812322273850441
1045,0.007632493041455746
1046,0.0085552167147398
1047,0.0076661547645926476
1048,0.007325567305088043
1049,0.007584893610328436
1050,0.006876647472381592
1051,0.006830972619354725
1052,0.007935507223010063
1053,0.008594483137130737
1054,0.00752803822979331
1055,0.00832381471991539
1056,0.007678943686187267
1057,0.006846177391707897
1058,0.007703165523707867
1059,0.008884727954864502
1060,0.006992497947067022
1061,0.00829643290489912
1062,0.007636853959411383
1063,0.007883412763476372
1064,0.008114873431622982
1065,0.007838178426027298
1066,0.00829588808119297
1067,0.006914479658007622
1068,0.008629034273326397
1069,0.0071378289721906185
1070,0.008062181994318962
1071,0.00881259050220251
1072,0.008083030581474304
1073,0.007792414631694555
1074,0.006789121311157942
1075,0.008093511685729027
1076,0.007346164435148239
1077,0.007718413136899471
1078,0.00869865994900465
1079,0.007144523318856955
1080,0.007332920096814632
1081,0.006692354567348957
1082,0.007269082125276327
1083,0.006556808017194271
1084,0.006734856870025396
1085,0.0066506750881671906
1086,0.006961659993976355
1087,0.006996629294008017
1088,0.007695443462580442
1089,0.00798667874187231
1090,0.006428112741559744
1091,0.009412183426320553
1092,0.007097379770129919
1093,0.00796061847358942
1094,0.007153965532779694
1095,0.007657816633582115
1096,0.006948690861463547
1097,0.008427601307630539
1098,0.007016915827989578
1099,0.0074185095727443695
1100,0.00800919346511364
1101,0.007875336334109306
1102,0.006344111170619726
1103,0.00786578468978405
1104,0.010335085913538933
1105,0.008807593956589699
1106,0.007939171977341175
1107,0.009624808095395565
1108,0.006443746387958527
1109,0.007831583730876446
1110,0.007754219230264425
1111,0.007674889639019966
1112,0.007592552807182074
1113,0.00686192512512207
1114,0.008768249303102493
1115,0.007601823657751083
1116,0.009698606096208096
1117,0.007236206904053688
1118,0.008039059117436409
1119,0.00759415328502655
1120,0.008177751675248146
1121,0.008183549158275127
1122,0.007870819419622421
1123,0.008283128961920738
1124,0.007916398346424103
1125,0.006932019721716642
1126,0.006991076748818159
1127,0.007622681558132172
1128,0.006871833931654692
1129,0.0076822079718112946
1130,0.008661883883178234
1131,0.007196872495114803
1132,0.01010108832269907
1133,0.00724309217184782
1134,0.00843011774122715
1135,0.006633114069700241
1136,0.00823840219527483
1137,0.007877076044678688
1138,0.006942171603441238
1139,0.008031120523810387
1140,0.007563239894807339
1141,0.007305903360247612
1142,0.009245696477591991
1143,0.007966600358486176
1144,0.007672865875065327
1145,0.007621565833687782
1146,0.007387339137494564
1147,0.00861102994531393
1148,0.009076660498976707
1149,0.007309866603463888
1150,0.008470986969769001
1151,0.007647339254617691
1152,0.007955999113619328
1153,0.006573950871825218
1154,0.008421150036156178
1155,0.007262891158461571
1156,0.00816102884709835
1157,0.00782691314816475
1158,0.007761814631521702
1159,0.007907012477517128
1160,0.007532458286732435
1161,0.007168813608586788
1162,0.00680400338023901
1163,0.007265889551490545
1164,0.008256948553025723
1165,0.006936201360076666
1166,0.006820864509791136
1167,0.0070815919898450375
1168,0.009367074817419052
1169,0.006485976278781891
1170,0.006856223102658987
1171,0.007722384296357632
1172,0.008129446767270565
1173,0.007446668576449156
1174,0.007382204290479422
1175,0.008520662784576416
1176,0.007987862452864647
1177,0.00692300871014595
1178,0.006335515063256025
1179,0.007305778097361326
1180,0.006814698688685894
1181,0.0068848575465381145
1182,0.006775008514523506
1183,0.0076270876452326775
1184,0.006826038472354412
1185,0.007111871149390936
1186,0.008308479562401772
1187,0.008147809654474258
1188,0.008533071726560593
1189,0.007604110054671764
1190,0.008489158004522324
1191,0.00790092907845974
1192,0.006962711922824383
1193,0.009494350291788578
1194,0.006660116370767355
1195,0.008110073395073414
1196,0.007614578120410442
1197,0.007159361150115728
1198,0.007173845078796148
1199,0.008498338982462883
1200,0.009626590646803379
1201,0.007157046347856522
1202,0.007117990404367447
1203,0.008587943390011787
1204,0.007160564418882132
1205,0.009037354961037636
1206,0.007031710352748632
1207,0.007647468708455563
1208,0.007033150177448988
1209,0.007200824096798897
1210,0.007022188510745764
1211,0.007265179418027401
1212,0.007381252013146877
1213,0.007692375686019659
1214,0.00743117555975914
1215,0.0076827192679047585
1216,0.010199526324868202
1217,0.010391304269433022
1218,0.007433116436004639
1219,0.008178755640983582
1220,0.00664433091878891
1221,0.007417323067784309
1222,0.007620056625455618
1223,0.008047183975577354
1224,0.006540886126458645
1225,0.0058043040335178375
1226,0.007782019209116697
1227,0.007328003644943237
1228,0.006599386688321829
1229,0.008490731939673424
1230,0.00733083626255393
1231,0.007661414798349142
1232,0.008514623157680035
1233,0.007752378471195698
1234,0.008191151544451714
1235,0.008550363592803478
1236,0.007752086967229843
1237,0.00790363922715187
1238,0.007690311875194311
1239,0.007273893337696791
1240,0.00673434603959322
1241,0.008452020585536957
1242,0.0070222727954387665
1243,0.008581018075346947
1244,0.008284352719783783
1245,0.009200651198625565
1246,0.007453436963260174
